 "Pathophysiology in Clinical Exercise Science I" ,
 "SELECTED TOPICS ANTHROPOLOGY" ,
 "JEWISH EASTERN EUROPE" ,
 "THE TROUBLES IN NORTHERN IRELAND" ,
 "Advanced Functions in R" ,
 "ADVANCED TOPICS IN PHIL" ,
 "ADVANCED TOPICS IN HISTORY" ,
 "Boundary Element Method in Applied Mechanics" ,
 "Design of Steel Structures" ,
 "Introduction to Recording II" ,
 "BUSINESS POLICY/STRATEGY" ,
 "Communication Technologies and Gender" ,
 "Integrated Studio in Contemporary Art Practices I" ,
 "Historical Linguistics" ,
 "ARTH AND ITS METHODOLOGIES" ,
 "MODERN AMERICAN LITERATURE" ,
 "SEL TOPS IN HIST OF GENOCIDE" ,
 "CONTEXTUALIZING DESIGN PRACT" ,
 "DIRECTED STUDIES" ,
 "Independent Study II" ,
 "Women Writers of the Early Modern Period" ,
 "AEROELASTICITY" ,
 "TEACHING LAB TECHNIQUES" ,
 "Surface Tension" ,
 "PHIL ISSUES IN EDUC RESEARCH" ,
 "FINANCIAL ACCO-MANA DECISION" ,
 "INTENS. STUDY IN ART HIST.II" ,
 "Special Topics in International Politics" ,
 "Return of Research Results and Incidental Findings (McGill SkillSets Research Ethics Series)" ,
 "CONVERSATION FRANÇAISE 3" ,
 "Vision" ,
 "THESIS PROPOSAL" ,
 "ORGANIZATION AND STRATEGY" ,
 "Web-Based Enterprise Application Design" ,
 "ADVANCED 3D DIGITAL ANIMATION" ,
 "Environmental Ethics" ,
 "Art and the Museum" ,
 "Religion and Film" ,
 "Sustainable Development and Environmental Stewardship" ,
 "Introduction aux textes littéraires" ,
 "Philosophical Ideas in Literature" ,
 "Advanced Practices in Video, Performance and Electronic Arts" ,
 "Capstone Recording Project II" ,
 "TOPICS/COMPUTATIONAL MATH" ,
 "MEDIA PROD.:MOVING IMAGES" ,
 "Écriture pour le Web" ,
 "TOURISM IN CANADA" ,
 "Media Ethnographies" ,
 "NATIONHOOD AND IDENTITY IN CANADIAN ART" ,
 "ADVANCED ATRP PRACTICUM I" ,
 "SPECIAL TOPICS IN ACCO" ,
 "FLUID MECHANICS" ,
 "SEC& PRIV IMPLICATIONS OF DM" ,
 "Aural Perception I" ,
 "Operations Management" ,
 "ÉTUDE D UN SUJET PARTICULIER" ,
 "Performance Management" ,
 "SPECIAL TOPICS: MICROBIOLOGY" ,
 "PROSEMINAR III ORAL TRAD  AS METHODOLOGY" ,
 "Op-ed Writing: Part 1" ,
 "Topics in Judaic Studies" ,
 "Psychometrics and Individual Differences" ,
 "ADVANCED TOPICS IN SOCIOLOGY" ,
 "Feminist Perspectives on Culture" ,
 "CONCEPTS & VALUES IN ADED" ,
 "Sexual Labour and Society" ,
 "FILM DIRECTORS" ,
 "SEL TOP-THEORETICAL COMP SCI" ,
 "French for the Workplace I" ,
 "ANTHROPOLOGY OF RELIGION" ,
 "ADV CLINICAL SEM II:GENERAL" ,
 "TUTORIAL/SEL AREA OF HISTORY" ,
 "MEDIA STUDIES SEMINAR" ,
 "Cases in Finance" ,
 "Introductions to Academic Writing in Italiian" ,
 "Discourse Within Social Formation" ,
 "SPEC DOCTORAL LEVEL STUDIES" ,
 "Concordia TA and RA Essentials" ,
 "STUDIES HIST.CRAFT/DECO.ARTS" ,
 "CREATIVITY, INNO. + C. T." ,
 "HISTORY OF CHRISTIANITY: THE MEDIEVAL PERIOD" ,
 "Advanced Studio in Drawing" ,
 "INTRODUCTION TO 3D DIGITAL ANIMATION" ,
 "Internship IV: Primary Teaching" ,
 "Current Issues in Health Psychology" ,
 "ANALYSIS OF INDUSTRIAL CONTROL SYSTEMS" ,
 "TECHNOLOGY IN LANG. TEACHING" ,
 "Managing your Debt (Financial Skills for the Real World)" ,
 "SEL TOPS IN EUROPEAN HIST" ,
 "DOCTORAL LEVEL STUDIES" ,
 "Chemical Process Engineering and Design" ,
 "Advanced Taxation" ,
 "Golden Age Drama and Poetry: Theatricality in Renaissance and Baroque Spain, 1500-1690" ,
 "MICROMECHATRONIC SYST./APPL." ,
 "SPEC MASTER'S LEVEL STUDIES" ,
 "TOPICS IN ART & CULTURE" ,
 "Aristotle" ,
 "Internship: Secondary I" ,
 "Studies in Twentieth Century Literature" ,
 "DIRECTED STUDIES" ,
 "SPEC. TOP. IN MODERN JUDAISM" ,
 "DIRECTED STUDIES" ,
 "Developing a competitive scholarship application (Social Sciences & Humanities)" ,
 "Definitions and Futures of Media and Technology" ,
 "JAZZ AURAL PERCEPTION II" ,
 "RESEARCH METHODS FOR JOURNALISM" ,
 "HEAT EXCHANGER DESIGN" ,
 "Stress, Health and Disease" ,
 "THEOLOGY I" ,
 "SEMINAR IN SPECIAL TOPICS" ,
 "Theories of Foreign Policy Making" ,
 "ADVANCED TOPICS IN COMS" ,
 "Prototyping and Usability Testing" ,
 "Computer Science Industrial Experience Reflective Learning II" ,
 "Communication Techniques for the Innovation Process" ,
 "Structure and Function of Biomembranes" ,
 "Perspectives on the Teaching of Spanish" ,
 "INTRO TO CREATIVE WRITING" ,
 "Movement and Travel" ,
 "Building Engineering Systems" ,
 "TOPICS IN MATH & STATS" ,
 "Urban History Laboratory" ,
 "Workshops on Social Science Research" ,
 "INTRO TO DIGITAL MEDIA IN ED" ,
 "Operations Research" ,
 "MODEL. + ANAL. OF TELE. NET." ,
 "Modern China" ,
 "SPECIAL TOPICS IN ENGLIH" ,
 "Data Management in R" ,
 "CRITICAL APPROACHES TO JOURNALISM" ,
 "Contemporary Issues in Economy, Society, and Biodiversity" ,
 "READING COURSE IN APLI II" ,
 "Academic Oral Communication I" ,
 "POP. THEATRE:THEORY/PRACTICE" ,
 "STUDIES-ENVIRONMENTAL CHEM I" ,
 "SPECIAL TOPIC SEMINAR" ,
 "ADVANCED ELECTROMAGNETICS" ,
 "Software Architecture and Design I" ,
 "Stage de formation : du français à l'anglais I" ,
 "RESEARCH METHODS II" ,
 "PAVEMENT DESIGN" ,
 "Innovation and Problem Solving" ,
 "TOPICS IN JEWISH HISTORY" ,
 "MEDIA ARTS AND AESTHETICS" ,
 "THESIS" ,
 "INTRO TO TRIBOLOGY" ,
 "ADVANCED COLLOID AND INTERFACE SCIENCE AND ENGINEERING" ,
 "Writing Ethnography" ,
 "Selected Topics in the History and Philosophy of Science" ,
 "SEL TOPICS DIFF'L GEOMETRY" ,
 "HISTORY OF MEDIA" ,
 "Programming for Mechanical and Industrial Engineers" ,
 "GEOMETRY AND TOPOLOGY" ,
 "Research-Creation Thesis" ,
 "MASTER'S THESIS" ,
 "Techniques in Electromagnetic Compatibility" ,
 "COMMUNITY DEVELOPMENT II" ,
 "Health Economics" ,
 "READING COURSE" ,
 "Great Ideas in Mathematics" ,
 "Writing for Business" ,
 "M. SC. SEM/SELECTED TOPICS" ,
 "Introduction to Formal Methods for Software Engineering" ,
 "Playwriting I" ,
 "SYSTEM HARDWARE LAB" ,
 "SELECTED TOP IN APPLIED PHYS" ,
 "MASTER'S LEVEL STUDIES PHOTOGRAPHY II" ,
 "Composition and Argumentation for Engineers" ,
 "Design of Integrated Circuit Components" ,
 "PHONOLOGY" ,
 "COUNSELLING SKILLS FOR CATS" ,
 "ADV.CLINICAL SEM. II:ADULT" ,
 "ADV MACROECONOMIC THEORY" ,
 "RESEARCH SEMINAR" ,
 "DURA. OF CONCRETE MATERIALS" ,
 "TUTORIAL IN LITERATURE (A)" ,
 "Real Analysis" ,
 "ADV. SCRIPTWRITING FOR MEDIA" ,
 "TOPICS IN COMPARATIVE ETHICS" ,
 "Intermediate Logic:  Themes and Problems" ,
 "DOCTORAL LEVEL STUDIES" ,
 "SEMINAR IN CRITICAL MEDIA PRACTICES" ,
 "Quantum Mechanics I" ,
 "INTRO TOPICS IN PHIL" ,
 "Introduction to Flight and Aerospace System" ,
 "Child Studies Field Experience: Child and Youth Settings" ,
 "Fundamental Concepts of Algebra" ,
 "STUDIES/AMERICAN LITERATURE:" ,
 "Control Systems and Applications" ,
 "Advanced Studies in Renaissance & Early Modern Writing" ,
 "COMMUNITY DEVELOPMENT I" ,
 "Middle East & Global Conflict" ,
 "Cultural Imperialsim" ,
 "Economic History Prior to the Industrial Revolution" ,
 "Research Project and Thesis" ,
 "The Epic Tradition in Italy" ,
 "SELECTED TOPICS IN CHEMISTRY" ,
 "Traduction générale du français à l'anglais II" ,
 "Intermediate Spanish: Intensive Course" ,
 "SELECT TOP IN DEVELOP PSYC A" ,
 "Accounting and Financial Management" ,
 "SEMINAR IN CONTEMPORARY ART" ,
 "ADVANCED BATTERY MATERIALS AND TECHNOLOGIES" ,
 "OBJETS LITTÉRAIRES&DISCOURS" ,
 "MASTER'S LEVEL STUDIES" ,
 "Selected Topics in Economics" ,
 "EXTENDED RESEARCH ESSAY" ,
 "TUTORIAL 3" ,
 "SEM SPEC TOP/DESC & MIS" ,
 "Experimental Optics" ,
 "Practicum in the Elementary School" ,
 "Adaptation publicitaire" ,
 "Psychology and the Law" ,
 "Teaching Science Concepts in the Elementary Classroom" ,
 "PEDAGOGICAL GRAMMAR" ,
 "Professional Internship II" ,
 "JAVASCRIPT AND JQUERY" ,
 "Techniques in Symbolic Computation" ,
 "KANT & 19TH CENTURY PHILOSOPHY" ,
 "STUDIO INQUIRY" ,
 "Indigenous Research, Issues and Challenges vis-à-vis the Academy and Indigenous Communities" ,
 "DOCTORAL LEVEL STUDIES" ,
 "ADV TOPICS IN ANIMAL BIOLOGY" ,
 "ECON POLICY AFTER KEYNES" ,
 "SUSTAINABLE MANAGEMENT" ,
 "SPECIAL TOPICS" ,
 "Concordia Laptop Orchestra II (CLOrk)" ,
 "ACCOUNTING SEMINAR" ,
 "PRIVATE STUDY III" ,
 "Screen Printing I" ,
 "ON THE MARGINS OF CHRISTIANITY" ,
 "SYNTAX" ,
 "Income Taxation in Canada" ,
 "CLASSICS OF IRISH THEATRE" ,
 "SELECTED TOPICS IN SOCIOLOGY" ,
 "Big Band II" ,
 "Hindu Myth and Narrative:  the Epics and Puranas" ,
 "SELECTED TOPICS IN POLI SC" ,
 "TECH./ELECTROMAGNETIC COMPAT" ,
 "Advanced Statistics for Biological Sciences" ,
 "INTRODUCTION TO REPORTING" ,
 "ETUDE D'UN SUJET PARTICULIER" ,
 "RESEARCH AND THESIS" ,
 "SPEC MASTER'S LEVEL STUDIES" ,
 "ADVANCED TOPICS IN CHEMISTRY" ,
 "Environmental Impact Assessment" ,
 "VEHICLE DYNAMICS" ,
 "SELECTED TOPICS IN HISTORY" ,
 "ADV.STAT. APPR. TO QUALITY" ,
 "Historical Foundations of Leisure and Recreation" ,
 "EARTH STRUCT+SLOPE STABIL Y." ,
 "Molecular Biology" ,
 "INTRO TO COMM THEORY/HISTORY" ,
 "Political and Social Theory and the City" ,
 "The History and Sociology of Genocide from 1945 to the Present" ,
 "Situating EA: Knowledge/Politics & Development" ,
 "Internship: Primary I" ,
 "EVAL IN EDUCATION & TRAINING" ,
 "Microwave Engineering" ,
 "The Body Human: Form and Function" ,
 "ATHL THER. CLINICAL INTERN" ,
 "Literary Journalism" ,
 "Socio-Environmental Issues" ,
 "SEMINAR" ,
 "Introduction to Recording I" ,
 "DÉVELOPPEMENT INTER ET DÉC" ,
 "First Nations/North American Native Literature" ,
 "Contemporary Analytic Philosophy" ,
 "History of Later Medieval Europe" ,
 "TRENCHLESS TECH.REHAB. WORKS" ,
 "SPEC MASTER'S LEVEL STUDIES" ,
 "The Life and Work of" ,
 "Conversational German I" ,
 "QUESTIONS/CHRISTIAN WORKSHOP" ,
 "SELECTED TOPICS IN COMS" ,
 "ADVANCED TOPICS IN ADED" ,
 "Child Studies Field Experience: Early Childhood Settings" ,
 "STRATEGIC MANAGEMENT" ,
 "Pavement Management Systems" ,
 "GAS DYNAMICS" ,
 "Organizational Psychology" ,
 "JAZZ HISTORY" ,
 "Structural Design of Steel and Wood Elements" ,
 "Environmental Modelling" ,
 "COUNSELLING AND SKILLS AND CONCEPTS" ,
 "Classical Text Project A" ,
 "TRAD. AUTOMATIQUE&TAO" ,
 "LIFE IN THE ROUND: PAINTING FROM OBSERVATION I" ,
 "Physiology of Exercise" ,
 "Lithography II" ,
 "Methods of Theoretical Physics II" ,
 "Romanticism and the Construction of Identity in Spanish-America, 1820-1890" ,
 "CUMMUNIC N,DEMOCRACY & POWER" ,
 "Proseminar I" ,
 "APPLICATIONS OF RELIABILITY ENGINEERING" ,
 "Teaching Across the Curriculum" ,
 "TOPICS IN ETHNOGRAPHY I" ,
 "ENGLISH INTENSIVE BEGINNERS TWO" ,
 "Acting II" ,
 "Teaching Language Arts II" ,
 "SEM/INVSTMNT ANALYSIS/MGMNT" ,
 "SPEC MASTER'S LEVEL STUDIES" ,
 "THE HOLOCAUST" ,
 "BIOINFORMATICS" ,
 "English Composition - Stage I" ,
 "ECONOMICS OF TAXATION" ,
 "Engineering Design and Manufacturing Processes Lab" ,
 "Special Topics in Human Development" ,
 "Solid State Devices" ,
 "Black?and?White Photography I" ,
 "DOCTORAL THESIS" ,
 "SPEC TOP:STUD-MODERN LANG I" ,
 "FINANCE" ,
 "SEMINAR/SPECIAL TOPIC" ,
 "Web, technologies, traduction: théories et critiques" ,
 "ADVANCED TOPICS IN EXCI" ,
 "INTERNATIONAL FINANCIAL MANAGEMENT" ,
 "Field Studies in Ireland" ,
 "MEDIA PRODUCT.: INTERMEDIA" ,
 "Microbiology" ,
 "Introduction to Epistemology" ,
 "Modern English Grammar" ,
 "Traduction générale de l'anglais au français I" ,
 "SEL TOPICS IN BIO-PHYS EDUC" ,
 "SPECIAL TOPICS IN ITALIAN" ,
 "SPEC. DOCTORAL LEVEL STUDIES" ,
 "From Modern to Postmodern: Philosophical Thought and Cultural Critique" ,
 "Building Acoustics" ,
 "SEL TOPICS/COMM STUDIES" ,
 "COMPARATIVE URBAN POLITICS AND GOVERNMENT" ,
 "TOPICS/COMPUTER ENGINEERING" ,
 "Introduction to Multimedia" ,
 "INTENS. STUDY IN ART HIST. I" ,
 "Big Data Analytics" ,
 "Strategic Managerial Accounting and Control" ,
 "ADVANCED TOPICS IN ITALIAN" ,
 "Collage" ,
 "Critical Thinking" ,
 "STUDIES IN COMPARATIVE RELI" ,
 "THESIS RESEARCH" ,
 "Haudenosaunee Peoples" ,
 "Inter.Net.Works" ,
 "TOPICS IN HISTORY" ,
 "INTRO TO PHILOSOPHY OF MINDS" ,
 "Topics in Indigenous Art" ,
 "Sociology Through Film" ,
 "SELECTED TOPICS IN MATH PHYSICS" ,
 "DIRECTED STUDIES" ,
 "Reinforced Earth" ,
 "SPEC MASTER'S LEVEL STUDIES" ,
 "Aircraft Hydro?Mechanical and Fuel Systems" ,
 "SPECIAL TOPICS IN MOD. LANG." ,
 "ADV.STDY SYSTEMATIC THEO I" ,
 "APPLIED PROJECT IN THEOLOGY" ,
 "Mergers and Acquisitions" ,
 "OPEN MEDIA IV" ,
 "SPEC MASTER'S LEVEL STUDIES" ,
 "(also listed as SOCI 367) The History and Sociology of Genocide from 1945 to the Present" ,
 "LABOUR ECONOMICS I" ,
 "Intermediate Italian I" ,
 "TOPICS IN ENGINEERING" ,
 "Business Statistics" ,
 "SPEC SEM:SELECT TOPICS -PSYC" ,
 "(also listed as MARK 465) International Marketing Management" ,
 "SPECIAL TOPICS IN TDEV" ,
 "News, Media and Power" ,
 "SPECIAL TOPICS-PHOTOGRAPHY I" ,
 "Advanced Semantics" ,
 "Philosophical Foundation of Biology" ,
 "Identity and Independence in Spanish America: Literature from 1880 to the Present" ,
 "SPEC MASTER'S LEVEL STUDIES" ,
 "FEMINISM, ART, ART HISTORY" ,
 "Pathophysiology in Clinical Exercise Science II" ,
 "TECHNIQUES IN ECOLOGY" ,
 "Modern Islamic Thought and Institutions" ,
 "DOCTORAL RESEARCH SEMINAR" ,
 "SELECTED ISSUES IN NORTH AMERICAN ART AND ARCHITECTURAL HISTORY" ,
 "SEMINAR IN SCREEN CULTURES" ,
 "EXTENDED PROJECT" ,
 "Semantics" ,
 "Teaching Language Arts: Secondary" ,
 "Honours Seminar I: Issues and Methods in Exercise Science" ,
 "ANNOTATED REVIEW OF SOURCES AND DOCUMENTS" ,
 "AEROSPACE ENGINEERING DESIGN PROJECT" ,
 "FOUNDATIONS FOR INQUIRY" ,
 "INDEPENDENT STUDY I" ,
 "NEWS AND PUBLIC AFFAIRS" ,
 "APPL.RESEARCH PROJ/REPORT" ,
 "PROF DEVELOPMENT SEMINAR" ,
 "SEL TOPICS-ECOLOGY/EVOLUTION" ,
 "Active Learning Brainstorm Session" ,
 "SET DESIGN CONCEPTION" ,
 "Project Management" ,
 "Modern British Literature" ,
 "Internship in Human Relations" ,
 "STUDIES HIST. MEDIA ART" ,
 "DESC & M.I.S." ,
 "SPEC TOPICS IN MOD LANGUAGE" ,
 "Information Technology Strategy, Management, and Sourcing" ,
 "SELECTED TOPICS IN COMS" ,
 "The History of Spanish Culture" ,
 "Marketing of Services" ,
 "CRITICAL PERSPEC. ON DVLP." ,
 "SEMINAR IN SEGMENTATION AND POSITIONING IN MARKETING" ,
 "Production A" ,
 "SEM IN CAN AND QC POLITICS" ,
 "DOCTORAL LEVEL STUDIES" ,
 "SPE TOP/CDN & QUE POLITICS" ,
 "DOCTORAL RESEARCH AND THESIS" ,
 "ADV. SEM. HIST. ART & ARCH." ,
 "Intellectual Property - Patenting your research" ,
 "SELECT TOPICS - BLDG SCIENCE" ,
 "CONTEMP FIRST PEOPLES ART" ,
 "ISS IN INCLUSIVE & SPEC ED" ,
 "NSERC Funding Info Session for Postdoctoral Fellows" ,
 "SHORT STUDIES OUTSIDE QUEBEC E" ,
 "Rise and Fall of Yugoslavia" ,
 "SEMINAR IN INNOVATION PROCESS" ,
 "ADV READ+RESEARCH IN ETEC I" ,
 "DANTE: DIVINA COMMEDIA" ,
 "HUMAN RESOURCES PLAN/POLICY" ,
 "IMMERSIVE TECHNOLOGIES" ,
 "Honours Seminar" ,
 "PRIVATE STUDY IIIB" ,
 "APPLIED OPTIMIZATION" ,
 "Multivariate Analysis" ,
 "Fundamentals of Written English - Stage I" ,
 "Evolutionary Foundations of Psychology" ,
 "LITTERATURES COLONIALES ET POSTCOLONIALES" ,
 "Translation Practice" ,
 "FRACTURE" ,
 "Graduate School Base Camp" ,
 "Littérature et culture françaises du Moyen Âge au XVIIe siècle" ,
 "OPERATIONS MANAGEMENT" ,
 "Independent Study I" ,
 "Control Systems in Buildings" ,
 "Teaching Mathematics III" ,
 "ADV TOPICS/URBAN STUDIES" ,
 "EXPANDED CINEMA" ,
 "Individual and Group Intervention with Youth" ,
 "Melody and Counterpoint" ,
 "STUDIES/AMERICAN LITERATURE" ,
 "Italian for Heritage Speakers I" ,
 "REFLECTIVE LEARNING II" ,
 "Independent Study II" ,
 "LIVE CASE EXPERIENCE" ,
 "Media Art and Aesthetics" ,
 "INTRODUCTION TO RESEARCH" ,
 "COM-AID ANALY/POWER ELEC SYS" ,
 "Entrepreneurship: Launching Your Business" ,
 "TUTORIAL I" ,
 "SPECIAL TOPICS IN POL THEORY" ,
 "Foundation Design" ,
 "SPEC DOCTORAL LEVEL STUDIES" ,
 "Women and Religion: Islam" ,
 "Manufacturing of Composites" ,
 "Investment Analysis" ,
 "Studies in Literary Criticism" ,
 "Classical Islam" ,
 "SELECTED TOPICS IN PSYC" ,
 "POLITICS AND EDUCATION" ,
 "Cultural Psychology" ,
 "Post-Communist Democracies" ,
 "POPULAR CULTURE" ,
 "Transportation Economics" ,
 "Langue française : niveaux intermédiaires I et II" ,
 "INTERNSHIP REPORT" ,
 "ADVANCED TOPICS IN ECONOMICS" ,
 "BIBLIOGRAPHY" ,
 "The Contemporary World" ,
 "BIOINORGANIC CHEMISTRY" ,
 "Teaching a Second Language in Early Childhood and Elementary School" ,
 "INTRO TO BUSINESS" ,
 "SELECTED TOPICS IN APSS" ,
 "QUANTITATIVE HUMAN SYSTEMS PHYSIOLOGY" ,
 "Studies in 20th?Century Art and Architecture" ,
 "Analytical Methods in Urban Studies" ,
 "ADV STDY IN SYSTEM. THEO III" ,
 "SEM.FILM & MOVING IMAGE THEO" ,
 "Computer Graphics" ,
 "SPECIAL TOPICS IN JOURNALISM" ,
 "TOPICAL SEMINAR IN SOCI V" ,
 "Technique III" ,
 "Image Processing" ,
 "Renewable Energy Systems" ,
 "RDG CRS/APPL LINGUISTICS II" ,
 "SPECIAL TOPICS IN MPER" ,
 "JAZZ ENSEMBLE I" ,
 "TOPICS/STUDIO:IDEAS & ISSUES" ,
 "Modes of Expression and Interpretation II" ,
 "SEL TOP/ACTUARIAL MATHEMAT'S" ,
 "BIBLICAL GREEK I" ,
 "DOCTORAL COMPREH EXAMINATION" ,
 "METHODS IN COMM ST/ PRACTICE" ,
 "Advanced Macroeconomic Theory" ,
 "Representations of Women in Ancient Greece and Rome" ,
 "AVIONIC NAVIG. SYSTEMS" ,
 "Public Affairs Strategies" ,
 "COMMUNICATION POLICY" ,
 "EXTRAMURAL PRACTIC II:GENERAL" ,
 "Topics in Religions and Cultures" ,
 "Molecular Modelling of Proteins" ,
 "Introduction to Semiconductor Materials and Devices" ,
 "INTERMED.SPEC.TOPICS IN PHIL" ,
 "Responsible Manager" ,
 "Technique II" ,
 "SELECT TOPICS-COMMUN STUDIES" ,
 "Texts, Literature, and Interpretation" ,
 "REFLECTIVE LEARNING II" ,
 "SPECIAL TOPICS IN PHOTO" ,
 "Grammaire fonctionnelle du français" ,
 "THESIS PROPOSAL" ,
 "STUDIES/RESTORATION/18TH C" ,
 "Entrepreneurial Company Law" ,
 "MANAGERIAL ECONOMICS" ,
 "TRADUCTION LITTÉRAIRE A/F" ,
 "SPECIAL TOPICS MODERN GREEK" ,
 "Independent Study II" ,
 "APC PRACTICUM IV:ADULT" ,
 "HUMAN RESOURCES MANAGEMENT" ,
 "ORGANIZATIONAL CULTURE" ,
 "Advanced Designer's Studio: Conception" ,
 "Advanced Topics in Health and Exercise Science: Population Health Module" ,
 "French Language: Transitional Level" ,
 "Fundamentals of Cognition" ,
 "Post-colonial and Anti-colonial Feminist Theories and Practice" ,
 "South Asian Literature" ,
 "STUDIES/19TH C. LITERATURE" ,
 "Introduction to the United Nations" ,
 "MODELING TURBULENT FLOWS" ,
 "Integrated Marketing Communications Practicum" ,
 "Jazz Ensemble IV" ,
 "Introductory Experimental Waves and Modern Physics" ,
 "Rédaction II" ,
 "TOPICS IN ELECTR. ENG." ,
 "TOPICS IN CIVIL ENGINEERG I" ,
 "Systematic Reviews: The Basics" ,
 "REFLECTIVE LEARNING IV" ,
 "Script Analysis" ,
 "Stage de formation : de l'anglais au français" ,
 "Governments: How they interact together and how to interact with them" ,
 "Networked Media Studio" ,
 "Chinese Philosophy: From Han to the 19th Century" ,
 "Theory of Machines" ,
 "ANALYSIS/EQUITY INVESTMENTS" ,
 "Étude d?un sujet particulier" ,
 "WIND ENGR+BLDG AERODYNAMICS" ,
 "MEDIA POLICY" ,
 "INTERMEDIATE REPORTING" ,
 "TOPICS/SOFTWARE ENGINEERING" ,
 "THEO.+DESI./MOD. BRIDGE SYS." ,
 "POLITICAL TEXTS" ,
 "Computers in Language Learning" ,
 "Introduction to Linguistic Science" ,
 "CONSTRUCTION PROCESSES" ,
 "Foreign Relations of the United States, 1945 to the Present" ,
 "French for the Workplace II" ,
 "Probability and Statistics for Computer Science" ,
 "PRINTMAKING I" ,
 "DESIGN of integrated circuit components" ,
 "Descriptive and Instrumental Phonetics" ,
 "HISTORY OF CANADA, POST-CONFEDERATION" ,
 "IND/STUD TUTORIAL IN HISTORY" ,
 "Consulting Skills for Educational Technologists" ,
 "Mycenaean Greek" ,
 "SPEC MASTER'S LEVEL STUDIES" ,
 "SOCIAL PROBLEMS" ,
 "HISTORY OF ANIMATION FILM" ,
 "American Literature from Mid- to Late-20th Century" ,
 "Concepts in Therapeutic Recreation Programming" ,
 "PRIVATE STUDY III" ,
 "ADV TOP/MOLECULAR GENETICS" ,
 "Religions of Tibet" ,
 "SELECTED TOPICS IN EXCI" ,
 "SOCIO ASP BILING & MULTILING" ,
 "TOPICS IN ART & ARCHITECTURE" ,
 "MUSIC: CLASSICAL TO CONTEMP." ,
 "STUDIES IN 18TH C. BRIT LIT" ,
 "Modern Jewish Philosophy I" ,
 "INTRODUCTION TO ANALOG VLSI" ,
 "ALTERNATIVE MEDIA" ,
 "Project Management" ,
 "PROJECT MANAGEMENT" ,
 "SPEC TOPICS-DRAMA IN EDUC I" ,
 "Introduction aux littératures et aux cultures de la Francophonie" ,
 "Imaginaires, mythes et symboles" ,
 "Latin Literature of the Augustan Period" ,
 "History of the United States since the Civil War Era" ,
 "TOPICS IN JUDAIC STUDIES" ,
 "Introductory Spanish I" ,
 "LRNING/INDIV CHNG PROCESSES" ,
 "Creating Your Business Plan" ,
 "OPEN MEDIA II" ,
 "DIRECTED STUDIES" ,
 "Historical, Philosophical, and Social Aspects of Science" ,
 "TOPICS IN JEWISH STUDIES" ,
 "APC PRACTICUM I" ,
 "Early Music Influences on Contemporary Creative Music Practices" ,
 "EXTRAMURAL PRACTICUM I:ADULT" ,
 "SEL TOP/ELEMENTARY PART PHYS" ,
 "Religious Pluralism in a Secular Culture" ,
 "Resume and Cover Letter Writing" ,
 "Independent Study II" ,
 "One-Act Project C" ,
 "Filmmaking II" ,
 "AIRCRAFT PNEUMATIC AND ELECTRICAL POWER SYSTEM" ,
 "Introduction to Journalism: Audiovisual" ,
 "CROSS-CULTURAL COMMUN & MGMT" ,
 "POLITICAL ECONOMY / THE CITY" ,
 "TOPICS IN ENGLISH CDN FILM" ,
 "Leadership and Motivation" ,
 "DIRECTED STUDIES" ,
 "HTML5 AND CASCADING STYLE SHEETS" ,
 "GRAPHIC DESIGN I" ,
 "Summer Workshop in Dance I" ,
 "TOPICS IN ENGINEERING & COMPUTER SCIENCE 1" ,
 "Drawing III" ,
 "Joyce" ,
 "CONTROL OF MULTI-AGENT SYSTEMS" ,
 "SPEC. DOCTORAL LEVEL STUDIES" ,
 "Eclectic Ensemble III" ,
 "Information Systems Analysis" ,
 "Metal Casting: Bronze and Aluminum I" ,
 "DOCTORAL RESEARCH SEMINAR" ,
 "Workplace Planning and Staffing" ,
 "Drawing for the Theatre" ,
 "THEATRE PRODUCTION IV" ,
 "Data Analytics Essentials: Can we always trust numbers?" ,
 "History of Montreal" ,
 "Non-Western Philosophy" ,
 "LIE GROUPS" ,
 "SCULPTURE II" ,
 "Social Media Marketing" ,
 "COMPARAT.STUDY/PROGRAM.LANG." ,
 "Freedom and Containment in Spanish Golden Age Prose, 1550-1700" ,
 "Directed Research in Psychology" ,
 "LITERACY" ,
 "RESEARCH IN DRAMA THERAPY" ,
 "ADVANCED TOPICS IN BIOLOGY" ,
 "SPEC MASTER'S LEVEL STUDIES" ,
 "SPECIAL TOPICS IN MARKETING" ,
 "POLICITAL ECONOMY/JOURNALISM" ,
 "Introduction to Translation" ,
 "APPL. GAME THEOR/MECHAN. DES" ,
 "DIRECTED STUDIES" ,
 "Intermediate Sound Recording II" ,
 "RDG CRS/ACTUARIAL MATH" ,
 "The Irish Literary Revival" ,
 "Introduction to Mysticism" ,
 "ADVANCED PRACTICUM I" ,
 "PRES MEM INCL RELISAT MEDIA" ,
 "Mechanical Engineering Drawing" ,
 "ADVANCED TOPICS IN ECONOMICS" ,
 "Professional Internship I" ,
 "System Hardware" ,
 "SPEC DOCTORAL LEVEL STUDIES" ,
 "Littérature québécoise de 1900 à 1960" ,
 "SEM SUR LE CINEMA QUEBECOIS" ,
 "Forensic Psychology" ,
 "NARRATION, TIME, STORIES II" ,
 "CUR MODEL IN CHILD SETTINGS" ,
 "Social Psychology of Leisure" ,
 "RADIATION AND SCATTERING OF WAVES" ,
 "Gender Socialization in Education" ,
